work_year,job_title,salary_in_usd,company_size
2023,ML Engineer,85000,M
2023,Data Manager,80000,M
2023,Data Manager,70000,M
2023,Data Scientist,260000,M
2023,Data Scientist,160000,M
2023,Data Manager,105000,M
2023,Data Manager,80000,M
2023,Machine Learning Engineer,150000,M
2023,Machine Learning Engineer,95000,M
2023,Data Engineer,204750,M
2023,Data Engineer,153550,M
2023,Data Analyst,150000,M
2023,Data Analyst,120000,M
2023,Data Engineer,150000,M
2023,Data Engineer,110000,M
2023,Data Engineer,200000,M
2023,Data Engineer,141000,M
2023,Data Engineer,230000,M
2023,Data Engineer,175000,M
2023,Research Scientist,150000,M
2023,Research Scientist,120000,M
2023,Machine Learning Engineer,207611,M
2023,Machine Learning Engineer,127876,M
2023,Data Analyst,175000,M
2023,Data Analyst,135000,M
2023,Data Analyst,100000,M
2023,Data Analyst,75000,M
2023,Data Scientist,170000,M
2023,Data Scientist,144500,M
2023,Machine Learning Engineer,204500,M
2023,Machine Learning Engineer,142200,M
2023,Machine Learning Engineer,255360,M
2023,Machine Learning Engineer,212800,M
2023,Data Engineer,170000,M
2023,Data Engineer,100000,M
2023,Data Analyst,106400,M
2023,Data Analyst,81800,M
2023,Data Developer,130000,M
2023,Data Developer,69139,M
2023,Business Intelligence Analyst,100631,M
2023,Business Intelligence Analyst,80505,M
2023,Data Infrastructure Engineer,300105,M
2023,Data Infrastructure Engineer,151090,M
2023,Machine Learning Software Engineer,217600,M
2023,Machine Learning Software Engineer,145000,M
2023,Data Scientist,79976,M
2023,Data Scientist,55368,M
2023,Data Engineer,129000,M
2023,Data Engineer,110000,M
2023,Research Analyst,185000,M
2023,Research Analyst,50000,M
2023,Data Engineer,210000,M
2023,Data Engineer,108000,M
2023,Data Analyst,80000,M
2023,Data Analyst,59500,M
2023,Machine Learning Engineer,250000,M
2023,Machine Learning Engineer,173400,M
2023,Data Architect,215000,M
2023,Data Architect,153000,M
2023,Machine Learning Scientist,210398,M
2023,Machine Learning Scientist,147648,M
2023,Data Analyst,105000,M
2023,Data Analyst,75000,M
2023,Machine Learning Operations Engineer,60000,L
2023,AI Scientist,54000,S
2023,Data Engineer,202000,M
2023,Data Engineer,132000,M
2023,Data Scientist,185900,M
2023,Data Scientist,129300,M
2023,Machine Learning Engineer,204500,M
2023,Machine Learning Engineer,142200,M
2023,Data Analyst,73824,M
2023,Data Analyst,61520,M
2023,Data Scientist,316000,M
2023,Data Scientist,202000,M
2023,AI Research Engineer,81206,M
2023,Head of Machine Learning,330000,M
2023,Head of Machine Learning,188000,M
2023,BI Analyst,140000,M
2023,BI Analyst,110000,M
2023,Machine Learning Researcher,190000,M
2023,Machine Learning Researcher,170000,M
2023,Data Engineer,180000,M
2023,Data Engineer,162000,M
2023,Research Analyst,150000,M
2023,Research Analyst,125000,M
2023,Data Scientist,140000,M
2023,Data Scientist,105000,M
2023,Data Specialist,90000,M
2023,Data Specialist,73000,M
2023,Data Scientist,145000,M
2023,Data Scientist,115000,M
2023,Data Manager,145000,M
2023,Data Manager,130000,M
2023,Decision Scientist,204500,M
2023,Decision Scientist,142200,M
2023,Business Intelligence Analyst,150000,M
2023,Business Intelligence Analyst,135000,M
2023,Machine Learning Engineer,247500,M
2023,Machine Learning Engineer,172200,M
2023,Head of Data,329500,M
2023,Head of Data,269600,M
2023,Business Intelligence Engineer,225000,M
2023,Business Intelligence Engineer,156400,M
2023,Data Engineer,190000,M
2023,Data Engineer,170000,M
2023,Data Science Lead,185900,M
2023,Data Science Lead,129300,M
2023,Data Analyst,80000,M
2023,Data Analyst,70000,M
2023,Data Scientist,204500,M
2023,Data Scientist,138900,M
2023,Machine Learning Scientist,204500,M
2023,Machine Learning Scientist,142200,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Data Engineer,146000,M
2023,Data Engineer,97000,M
2023,Data Engineer,147100,M
2023,Data Engineer,90700,M
2023,Data Scientist,257000,M
2023,Data Scientist,197000,M
2023,Business Intelligence Engineer,140000,M
2023,Business Intelligence Engineer,120000,M
2023,Data Analyst,85000,M
2023,Data Analyst,79000,M
2023,Data Analyst,93919,M
2023,Data Analyst,51962,M
2023,Data Engineer,155000,M
2023,Data Engineer,84800,M
2023,Machine Learning Engineer,250500,M
2023,Machine Learning Engineer,166600,M
2023,Data Scientist,135344,M
2023,Data Scientist,98432,M
2023,Data Engineer,174500,M
2023,Data Engineer,113000,M
2023,Data Engineer,135000,M
2023,Data Engineer,90000,M
2023,Head of Data,246080,M
2023,Head of Data,184560,M
2023,Data Engineer,135000,M
2023,Data Engineer,90000,M
2023,Data Analyst,53120,M
2023,Data Analyst,33686,M
2023,Data Engineer,260000,M
2023,Data Engineer,225000,M
2023,Machine Learning Engineer,226600,M
2023,Machine Learning Engineer,140100,M
2023,Machine Learning Engineer,204600,M
2023,Machine Learning Engineer,126500,M
2023,Machine Learning Engineer,340000,M
2023,Machine Learning Engineer,212000,M
2023,Analytics Engineer,213600,M
2023,Analytics Engineer,142400,M
2023,Data Scientist,153600,M
2023,Data Scientist,106800,M
2023,Machine Learning Engineer,309000,M
2023,Machine Learning Engineer,142000,M
2023,ML Engineer,125000,M
2023,ML Engineer,85000,M
2023,Machine Learning Engineer,226600,M
2023,Machine Learning Engineer,140100,M
2023,Research Scientist,303050,M
2023,Research Scientist,202350,M
2023,Data Engineer,143000,M
2023,Data Engineer,95000,M
2023,Business Intelligence Engineer,185000,L
2023,Business Intelligence Engineer,79600,L
2023,Data Scientist,207900,M
2023,Data Scientist,158400,M
2023,Research Scientist,303050,M
2023,Research Scientist,202350,M
2023,Data Infrastructure Engineer,385000,M
2023,Data Infrastructure Engineer,200000,M
2023,Machine Learning Engineer,241300,M
2023,Machine Learning Engineer,211949,M
2023,Data Strategy Manager,115000,M
2023,Data Strategy Manager,90000,M
2023,Data Scientist,172200,M
2023,Data Scientist,131200,M
2023,Data Scientist,105000,M
2023,Data Scientist,70000,M
2023,Machine Learning Engineer,253000,M
2023,Machine Learning Engineer,123800,M
2023,Data Scientist,240000,M
2023,Data Scientist,142500,M
2023,Data Scientist,34924,M
2023,Machine Learning Engineer,330000,M
2023,Machine Learning Engineer,204000,M
2023,Machine Learning Engineer,180000,M
2023,Machine Learning Engineer,160000,M
2023,Business Intelligence Analyst,193600,M
2023,Business Intelligence Analyst,130838,M
2023,Data Engineer,225500,M
2023,Data Engineer,139400,M
2023,Data Engineer,143000,M
2023,Data Engineer,95000,M
2023,Machine Learning Engineer,328133,M
2023,Machine Learning Engineer,218755,M
2023,Data Scientist,250830,M
2023,Data Scientist,143370,M
2023,Analytics Engineer,260000,M
2023,Analytics Engineer,160000,M
2023,Data Scientist,203500,M
2023,Data Scientist,166500,M
2023,Data Scientist,180000,M
2023,Data Scientist,162000,M
2023,Data Engineer,145000,M
2023,Data Engineer,115000,M
2023,Data Analyst,180400,M
2023,Data Analyst,138800,M
2023,Research Analyst,148350,M
2023,Research Analyst,87400,M
2023,Data Analyst,87500,M
2023,Data Analyst,62500,M
2023,Data Science Consultant,157550,M
2023,Data Science Consultant,104650,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Machine Learning Engineer,309000,M
2023,Machine Learning Engineer,142000,M
2023,Data Engineer,139500,M
2023,Data Engineer,118575,M
2023,Data Analyst,129150,M
2023,Data Analyst,98400,M
2023,Data Analyst,192500,M
2023,Data Analyst,140000,M
2023,Data Engineer,67672,M
2023,Data Engineer,67672,M
2023,Business Intelligence Developer,98010,M
2023,Business Intelligence Developer,66825,M
2023,Data Manager,145000,M
2023,Data Manager,130000,M
2023,Data Analyst,95000,M
2023,Data Analyst,80000,M
2023,Decision Scientist,204500,M
2023,Decision Scientist,142200,M
2023,Data Scientist,120000,M
2023,Data Scientist,100000,M
2023,Data Science Manager,190000,M
2023,Data Science Manager,170000,M
2023,Research Engineer,155000,M
2023,Research Engineer,130000,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Machine Learning Engineer,204500,M
2023,Machine Learning Engineer,142200,M
2023,Machine Learning Engineer,170000,S
2023,Machine Learning Engineer,120000,S
2023,Data Analyst,229000,M
2023,Data Analyst,131000,M
2023,Data Architect,104584,M
2023,Data Architect,92280,M
2023,Data Analyst,192000,M
2023,Data Analyst,164000,M
2023,Data Engineer,181500,M
2023,Data Engineer,112200,M
2023,Data Scientist,223800,M
2023,Data Scientist,172100,M
2023,Applied Scientist,258800,M
2023,Applied Scientist,199200,M
2023,Research Engineer,185000,M
2023,Research Engineer,148000,M
2023,Machine Learning Engineer,193600,M
2023,Machine Learning Engineer,119700,M
2023,Data Scientist,175750,M
2023,Data Scientist,136742,M
2023,Research Engineer,257400,M
2023,Research Engineer,193500,M
2023,Data Scientist,228856,M
2023,Data Scientist,144540,M
2023,Data Architect,170000,M
2023,Data Architect,140000,M
2023,Data Scientist,155000,M
2023,Data Scientist,125000,M
2023,Data Architect,170000,M
2023,Data Architect,140000,M
2023,Data Engineer,150600,M
2023,Data Engineer,120500,M
2023,Data Scientist,176000,M
2023,Data Scientist,152000,M
2023,Analytics Engineer,200000,L
2023,Data Strategist,115500,M
2023,Data Strategist,73500,M
2023,Data Engineer,135344,M
2023,Data Engineer,98432,M
2023,Data Scientist,225000,M
2023,Data Scientist,172758,M
2023,Research Engineer,86128,M
2023,Research Engineer,67672,M
2023,Data Analyst,110000,M
2023,Data Analyst,85000,M
2023,Insight Analyst,51676,M
2023,Insight Analyst,43064,M
2023,Data Engineer,245000,M
2023,Data Engineer,194992,M
2023,Data Scientist,140000,M
2023,Data Scientist,100000,M
2023,Machine Learning Engineer,213800,M
2023,Machine Learning Engineer,180300,M
2023,Data Engineer,145000,M
2023,Data Engineer,90000,M
2023,Director of Data Science,375500,M
2023,Director of Data Science,250300,M
2023,Machine Learning Engineer,250500,M
2023,Machine Learning Engineer,166600,M
2023,ML Engineer,262269,M
2023,ML Engineer,230797,M
2023,Data Engineer,147100,M
2023,Data Engineer,90700,M
2023,Machine Learning Infrastructure Engineer,185000,M
2023,Machine Learning Infrastructure Engineer,145000,M
2023,Data Analyst,123040,M
2023,Data Analyst,92280,M
2023,BI Developer,98432,M
2023,BI Developer,62442,M
2023,Data Scientist,115000,M
2023,Data Scientist,90000,M
2023,Data Analyst,195000,M
2023,Data Analyst,73500,M
2023,Data Engineer,155000,M
2023,Data Engineer,84800,M
2023,Data Infrastructure Engineer,185000,M
2023,Data Infrastructure Engineer,145000,M
2023,Machine Learning Infrastructure Engineer,158900,M
2023,Machine Learning Infrastructure Engineer,132400,M
2023,AI Engineer,140000,S
2023,Data Manager,130000,M
2023,Data Manager,100000,M
2023,Machine Learning Scientist,163800,M
2023,Machine Learning Scientist,126000,M
2023,Data Scientist,225000,M
2023,Data Scientist,111967,M
2023,Data Engineer,205600,L
2023,Data Engineer,105700,L
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Data Analyst,104000,M
2023,Data Analyst,88000,M
2023,Data Engineer,216027,M
2023,Data Engineer,101028,M
2023,Data Scientist,48585,M
2023,Data Scientist,38868,M
2023,Applied Scientist,309400,L
2023,Applied Scientist,159100,L
2023,Data Analyst,142000,M
2023,Data Analyst,128000,M
2023,Data Engineer,174350,M
2023,Data Engineer,126800,M
2023,Machine Learning Engineer,226600,M
2023,Machine Learning Engineer,140100,M
2023,Data Scientist,180000,M
2023,Data Scientist,162000,M
2023,Machine Learning Engineer,262000,M
2023,Machine Learning Engineer,186000,M
2023,Business Intelligence Engineer,185000,L
2023,Business Intelligence Engineer,79600,L
2023,Data Analyst,129000,M
2023,Data Analyst,95000,M
2023,Analytics Engineer,175000,M
2023,Analytics Engineer,120000,M
2023,Data Analyst,92280,M
2023,Data Analyst,67672,M
2023,Applied Data Scientist,29691,L
2023,Data Analyst,130000,S
2023,Data Analyst,105000,S
2023,Machine Learning Engineer,232200,M
2023,Machine Learning Engineer,119000,M
2023,Data Scientist,268000,M
2023,Data Scientist,137500,M
2023,Data Analyst,153300,M
2023,Data Analyst,104244,M
2023,Applied Scientist,216000,M
2023,Applied Scientist,184000,M
2023,Data Scientist,190000,M
2023,Data Scientist,145000,M
2023,Data Engineer,155000,M
2023,Data Engineer,135000,M
2023,Data Scientist,226000,M
2023,Data Scientist,160000,M
2023,Data Analyst,80000,M
2023,Data Analyst,70000,M
2023,Data Science Practitioner,198800,M
2023,Data Science Practitioner,122600,M
2023,Applied Scientist,230000,M
2023,Applied Scientist,196000,M
2023,Data Scientist,181500,M
2023,Data Scientist,127000,M
2023,Machine Learning Researcher,210000,S
2023,AI Programmer,120000,M
2023,ML Engineer,385000,M
2023,ML Engineer,245000,M
2023,AI Engineer,225000,M
2023,AI Engineer,175000,M
2023,Data Engineer,110019,M
2023,Data Engineer,86682,M
2023,Data Analyst,131650,M
2023,Data Analyst,105320,M
2023,Research Engineer,210000,M
2023,Research Engineer,151800,M
2023,Data Scientist,147500,M
2023,Data Scientist,112500,M
2023,Machine Learning Engineer,240000,M
2023,Machine Learning Engineer,163200,M
2023,Data Analyst,134200,M
2023,Data Analyst,103200,M
2023,Data Analyst,65000,M
2023,Data Analyst,55000,M
2023,Data Scientist,234000,M
2023,Data Scientist,176000,M
2023,Machine Learning Infrastructure Engineer,165400,M
2023,Machine Learning Infrastructure Engineer,127300,M
2023,Data Analyst,180400,M
2023,Data Analyst,138800,M
2023,Data Science Manager,107968,L
2023,AI Engineer,32811,L
2023,Data Science Manager,38915,L
2023,Data Science Lead,185900,M
2023,Data Science Lead,129300,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Machine Learning Engineer,145000,M
2023,Machine Learning Engineer,135000,M
2023,Data Scientist,126900,M
2023,Data Scientist,77900,M
2023,Data Analyst,85000,M
2023,Data Analyst,75000,M
2023,Data Engineer,110736,M
2023,Data Engineer,92280,M
2023,Machine Learning Engineer,330000,M
2023,Machine Learning Engineer,204000,M
2023,Data Analyst,169000,M
2023,Data Analyst,110600,M
2023,AI Research Engineer,24322,L
2023,Data Science Manager,43779,L
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Data Scientist,168000,M
2023,Data Scientist,130000,M
2023,Data Engineer,225500,M
2023,Data Engineer,139400,M
2023,Data Scientist,150000,M
2023,Data Scientist,140000,M
2023,Data Scientist,226000,M
2023,Data Scientist,162000,M
2023,Machine Learning Engineer,200000,M
2023,Machine Learning Engineer,150000,M
2023,Data Modeler,195000,M
2023,Data Modeler,160000,M
2023,Data Operations Analyst,154000,M
2023,Data Operations Analyst,82000,M
2023,Data Science Manager,160000,M
2023,Data Science Manager,145000,M
2023,AI Engineer,239400,M
2023,AI Engineer,136800,M
2023,Head of Data,329500,M
2023,Head of Data,269600,M
2023,Data Scientist,120000,M
2023,Data Scientist,100000,M
2023,Decision Scientist,204500,M
2023,Decision Scientist,142200,M
2023,Data Scientist,230000,M
2023,Data Scientist,180000,M
2023,Data Scientist,164000,M
2023,Data Scientist,130000,M
2023,Data Engineer,169000,M
2023,Data Engineer,91000,M
2023,Machine Learning Engineer,323300,M
2023,Machine Learning Engineer,184700,M
2023,Data Manager,145000,M
2023,Data Manager,130000,M
2023,Data Engineer,170000,M
2023,Data Engineer,120000,M
2023,Research Scientist,210000,M
2023,Research Scientist,136000,M
2023,Data Engineer,171250,M
2023,Data Engineer,113750,M
2023,Data Scientist,136000,M
2023,Data Scientist,104000,M
2023,Machine Learning Engineer,195000,M
2023,Machine Learning Engineer,142000,M
2023,Data Engineer,185900,M
2023,Data Engineer,129300,M
2023,Machine Learning Engineer,194100,M
2023,Machine Learning Engineer,152300,M
2023,Data Architect,190000,M
2023,Data Architect,120000,M
2023,Research Engineer,240000,M
2023,Research Engineer,157250,M
2023,Data Engineer,212000,M
2023,Data Engineer,170000,M
2023,Data Engineer,194400,M
2023,Data Engineer,132192,M
2023,Machine Learning Engineer,204500,M
2023,Machine Learning Engineer,142200,M
2023,Analytics Engineer,174000,M
2023,Analytics Engineer,134000,M
2023,Machine Learning Engineer,38868,L
2023,Data Engineer,152000,M
2023,Data Developer,144700,M
2023,Data Developer,85500,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Data Analyst,53120,M
2023,Data Analyst,38868,M
2023,Data Scientist,200000,M
2023,Data Scientist,160000,M
2023,Data Analyst,67500,M
2023,Data Analyst,46500,M
2023,Data Engineer,265800,M
2023,Data Engineer,177200,M
2023,Data Scientist,222000,M
2023,Data Scientist,115920,M
2023,Machine Learning Engineer,250000,M
2023,Machine Learning Engineer,190000,M
2023,AI Engineer,64781,M
2023,Data Engineer,284310,M
2023,Data Engineer,153090,M
2023,Machine Learning Engineer,324000,M
2023,Machine Learning Engineer,159000,M
2023,Research Scientist,204500,M
2023,Research Scientist,142200,M
2023,Machine Learning Engineer,309000,M
2023,Machine Learning Engineer,142000,M
2023,Data Engineer,247300,M
2023,Data Engineer,139700,M
2023,Data Analyst,95000,M
2023,Data Analyst,80000,M
2023,Data Scientist,130500,M
2023,Data Scientist,111000,M
2023,Data Analyst,213210,M
2023,Data Analyst,102434,M
2023,Machine Learning Engineer,200000,M
2023,Machine Learning Engineer,140000,M
2023,Data Scientist,226600,M
2023,Data Scientist,140100,M
2023,Data Scientist,225000,M
2023,Data Scientist,156400,M
2023,Research Engineer,250000,M
2023,Research Engineer,176000,M
2022,Machine Learning Scientist,80000,S
2023,Analytics Engineer,233400,M
2023,Analytics Engineer,145300,M
2023,Data Engineer,248000,M
2023,Data Engineer,149000,M
2023,Analytics Engineer,156450,M
2023,Analytics Engineer,119200,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Machine Learning Engineer,185000,M
2023,Machine Learning Engineer,120250,M
2023,Applied Scientist,216000,M
2023,Applied Scientist,184000,M
2023,Machine Learning Engineer,300000,M
2023,Machine Learning Engineer,200000,M
2023,Applied Scientist,230000,M
2023,Applied Scientist,196000,M
2023,Machine Learning Engineer,192000,M
2023,Machine Learning Engineer,164000,M
2023,Data Science Lead,225000,M
2023,Data Science Lead,152700,M
2023,Applied Scientist,192000,M
2023,Applied Scientist,164000,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,AI Scientist,64781,L
2023,Data Engineer,160000,M
2023,Data Engineer,140000,M
2023,Data Engineer,139152,L
2023,Data Engineer,82452,L
2023,Decision Scientist,204500,M
2023,Decision Scientist,142200,M
2023,Data Strategist,85000,M
2023,Data Strategist,65000,M
2023,Data Analyst,139000,M
2023,Data Analyst,85700,M
2023,Research Scientist,248100,M
2023,Research Scientist,145900,M
2023,Machine Learning Engineer,200000,M
2023,Machine Learning Engineer,145000,M
2023,Machine Learning Engineer,230000,M
2023,Machine Learning Engineer,184000,M
2023,Machine Learning Engineer,269500,M
2023,Machine Learning Engineer,166600,M
2023,Machine Learning Engineer,295500,M
2023,Machine Learning Engineer,165200,M
2023,Machine Learning Engineer,226600,M
2023,Machine Learning Engineer,140100,M
2023,ML Engineer,235000,M
2023,ML Engineer,135000,M
2023,Data Analyst,110000,M
2023,Data Analyst,75000,M
2023,Analytics Engineer,180000,M
2023,Analytics Engineer,144000,M
2023,Data Engineer,49216,M
2023,Data Engineer,43064,M
2023,Data Analyst,65000,M
2023,Data Analyst,55000,M
2023,Data Manager,160667,M
2023,Data Manager,130000,M
2023,MLOps Engineer,27568,L
2023,Data Analyst,169000,M
2023,Data Analyst,110600,M
2023,Data Engineer,225500,M
2023,Data Engineer,139400,M
2023,Data Engineer,304200,M
2023,Data Engineer,173800,M
2023,Data Science Lead,191765,M
2023,Data Science Lead,134326,M
2023,Analytics Engineer,173000,M
2023,Analytics Engineer,160000,M
2023,Machine Learning Engineer,258384,M
2023,Machine Learning Engineer,153100,M
2023,Data Scientist,135000,M
2023,Data Scientist,70000,M
2023,Data Scientist,168000,M
2023,Data Scientist,130000,M
2023,Data Analyst,146200,M
2023,Data Analyst,116960,M
2023,Data Engineer,226700,M
2023,Data Engineer,133300,M
2023,Data Engineer,370000,M
2023,Data Engineer,245000,M
2023,Machine Learning Engineer,208450,M
2023,Machine Learning Engineer,151600,M
2023,Data Specialist,111600,M
2023,Data Specialist,72000,M
2023,Data Scientist,359170,M
2023,Data Scientist,295490,M
2023,Data Engineer,90000,L
2023,Analytics Engineer,90000,M
2023,Analytics Engineer,84000,M
2023,Data Engineer,110000,M
2023,Data Engineer,90000,M
2023,Data Engineer,110000,M
2023,Data Engineer,70000,M
2023,Data Scientist,48585,M
2023,Data Scientist,38868,M
2023,Data Engineer,90000,M
2023,Data Engineer,75000,M
2023,Data Scientist,253000,M
2023,Data Scientist,162000,M
2023,Data Integration Specialist,115000,M
2023,Data Integration Specialist,85000,M
2023,Data Scientist,164000,M
2023,Data Scientist,130000,M
2023,Data Scientist,359170,M
2023,Data Scientist,295490,M
2023,Data Science Consultant,145900,M
2023,Data Science Consultant,128100,M
2023,Business Intelligence Analyst,127000,M
2023,Business Intelligence Analyst,95000,M
2023,Data Analyst,94600,M
2023,Data Analyst,86000,M
2023,Data Engineer,72000,M
2023,Data Engineer,60000,M
2023,Data Scientist,136000,M
2023,Data Scientist,104000,M
2023,Machine Learning Engineer,323300,M
2023,Machine Learning Engineer,184700,M
2023,Data Engineer,150000,M
2023,Data Engineer,101570,M
2023,Machine Learning Engineer,247500,M
2023,Machine Learning Engineer,172200,M
2023,Data Science Practitioner,198800,M
2023,Data Science Practitioner,122600,M
2023,Data Engineer,173650,M
2023,Data Engineer,113900,M
2023,Data Scientist,185000,M
2023,Data Scientist,126000,M
2023,Data Management Specialist,139500,M
2023,Data Management Specialist,110000,M
2023,Data Scientist,160000,M
2023,Data Scientist,130000,M
2023,Machine Learning Engineer,280000,M
2023,Machine Learning Engineer,200000,M
2023,Data Scientist,123040,M
2023,Data Scientist,73824,M
2023,Data Scientist,248100,M
2023,Data Scientist,145900,M
2023,Business Intelligence Engineer,220000,M
2023,Business Intelligence Engineer,175000,M
2023,Data Scientist,175000,M
2023,Data Scientist,150000,M
2023,Data Manager,145000,M
2023,Data Manager,130000,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Data Analyst,150000,M
2023,Data Analyst,135000,M
2023,Data Analyst,150000,M
2023,Data Analyst,85000,M
2023,Data Engineer,210000,M
2023,Data Engineer,170000,M
2023,Data Engineer,160000,M
2023,Data Engineer,108000,M
2023,Head of Data,115000,M
2023,Head of Data,110000,M
2023,Machine Learning Engineer,220000,M
2023,Machine Learning Engineer,185000,M
2023,Decision Scientist,182500,M
2023,Decision Scientist,135000,M
2023,Data Scientist,208500,M
2023,Data Scientist,165000,M
2023,Business Data Analyst,35000,M
2023,Data Engineer,146000,M
2023,Data Engineer,94000,M
2023,Business Intelligence Engineer,225000,M
2023,Business Intelligence Engineer,156400,M
2023,AI Engineer,300000,M
2023,Data Strategist,91000,M
2023,Data Strategist,86000,M
2023,Data Scientist,205500,M
2023,Data Scientist,132500,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Business Data Analyst,180000,L
2023,Decision Scientist,204500,M
2023,Decision Scientist,142200,M
2023,Analytics Engineer,97750,M
2023,Analytics Engineer,75000,M
2023,Research Scientist,252990,M
2023,Research Scientist,162170,M
2023,Applied Scientist,216000,M
2023,Applied Scientist,184000,M
2023,Data Engineer,170000,M
2023,Data Engineer,120000,M
2023,Data Engineer,133200,M
2023,Data Engineer,84000,M
2023,Data Analyst,75000,M
2023,Data Analyst,67500,M
2023,Data Engineer,86128,M
2023,Data Engineer,61520,M
2023,Data Scientist,300000,M
2023,Data Scientist,160000,M
2023,Data Analyst,142000,M
2023,Data Analyst,128000,M
2023,Data Scientist,160000,M
2023,Data Scientist,140000,M
2023,Data Scientist,265000,M
2023,Data Scientist,153000,M
2023,Data Analyst,143000,M
2023,Data Analyst,126277,M
2023,Data Scientist,230000,M
2023,Data Scientist,153000,M
2023,Data Engineer,224500,M
2023,Data Engineer,126900,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Data Scientist,145000,M
2023,Data Scientist,115000,M
2023,Applied Scientist,227700,M
2023,Applied Scientist,154836,M
2023,Data Analyst,140000,M
2023,Data Analyst,126000,M
2023,Machine Learning Engineer,165000,M
2023,Machine Learning Engineer,127000,M
2023,Analytics Engineer,209000,M
2023,Analytics Engineer,112500,M
2023,Data Architect,140000,M
2023,Data Architect,110000,M
2023,Data Engineer,185900,M
2023,Data Engineer,129300,M
2023,Data Scientist,370000,M
2023,Data Scientist,300000,M
2023,Data Analyst,136000,M
2023,Data Analyst,104000,M
2023,Applied Scientist,214000,M
2023,Applied Scientist,154000,M
2023,Data Scientist,205000,M
2023,Data Scientist,157500,M
2023,Data Engineer,255000,M
2023,Data Engineer,178000,M
2023,Data Engineer,155000,M
2023,Data Engineer,109283,M
2023,Research Scientist,189000,M
2023,Research Scientist,137000,M
2023,Data Analyst,120000,M
2023,Data Analyst,110000,M
2023,Machine Learning Engineer,204500,M
2023,Machine Learning Engineer,142200,M
2023,Data Analyst,100000,M
2023,Data Analyst,75000,M
2023,Data Engineer,181500,M
2023,Data Engineer,112200,M
2023,Data Engineer,49216,M
2023,Data Engineer,43064,M
2023,Data Scientist,170500,M
2023,Data Scientist,118575,M
2023,Data Analyst,130000,M
2023,Data Analyst,100000,M
2022,Applied Machine Learning Scientist,97712,L
2023,AI Research Engineer,24940,M
2023,Analytics Engineer,172200,M
2023,Analytics Engineer,131200,M
2023,Data Analyst,154500,M
2023,Data Analyst,131325,M
2023,Data Manager,110400,M
2023,Data Manager,68000,M
2023,Data Manager,115500,M
2023,Data Manager,73500,M
2023,Business Intelligence Engineer,140000,M
2023,Business Intelligence Engineer,100000,M
2023,Data Analyst,192000,M
2023,Data Analyst,138240,M
2023,Machine Learning Engineer,225000,M
2023,Machine Learning Engineer,190000,M
2023,Data Scientist,207500,M
2023,Data Scientist,172900,M
2023,Data Scientist,135000,M
2023,Data Scientist,70000,M
2023,Data Scientist,254000,M
2023,Data Scientist,185000,M
2023,Data Engineer,162000,M
2023,Data Engineer,111000,M
2023,Data Scientist,225000,M
2023,Data Scientist,156400,M
2023,Data Modeler,147100,M
2023,Data Modeler,90700,M
2023,Data Analyst,90000,M
2023,Data Analyst,70000,M
2023,Data Engineer,168400,M
2023,Data Engineer,105200,M
2023,Research Engineer,237000,M
2023,Research Engineer,170112,M
2023,Data Scientist,25912,S
2023,Data Scientist,134960,M
2023,Business Intelligence Engineer,155000,M
2023,Business Intelligence Engineer,130000,M
2023,BI Developer,105000,M
2023,BI Developer,70000,M
2023,Data Analyst,140000,M
2023,Data Analyst,120000,M
2023,Data Integration Specialist,115000,M
2023,Data Integration Specialist,85000,M
2023,ML Engineer,260000,M
2023,ML Engineer,234000,M
2023,Machine Learning Engineer,204500,M
2023,Machine Learning Engineer,142200,M
2023,AI Architect,330000,M
2023,AI Architect,204000,M
2023,Data Engineer,180000,M
2023,Data Engineer,165000,M
2023,Data Scientist,185900,M
2023,Data Scientist,167310,M
2023,Data Analyst,94600,M
2023,Data Analyst,86000,M
2023,Data Scientist,297300,M
2023,Data Scientist,198200,M
2023,Data Analyst,167000,M
2023,Data Analyst,150000,M
2023,Data Engineer,121000,M
2023,Data Engineer,101570,M
2023,Data Strategist,175000,M
2023,Data Strategist,125000,M
2023,Machine Learning Scientist,325000,M
2023,Machine Learning Scientist,171000,M
2023,Data Science Consultant,180000,M
2023,Data Science Consultant,137000,M
2023,Data Scientist,265000,M
2023,Data Scientist,172000,M
2023,Machine Learning Engineer,155810,M
2023,Machine Learning Engineer,106720,M
2023,Data Scientist,160800,M
2023,Data Scientist,132200,M
2023,Data Analyst,133000,M
2023,Data Analyst,113000,M
2023,Data Analyst,105000,M
2023,Data Analyst,75000,M
2023,Data Scientist,208400,M
2023,Data Scientist,139000,M
2023,Data Engineer,157550,M
2023,Data Engineer,104650,M
2023,Data Engineer,240500,L
